"","id_parcel","logerror","date","type_aircon","type_architectural","area_basement","num_bathroom","num_bedroom","type_framing","type_quality","num_bathroom_calc","type_deck","area_firstfloor_finished","area_total_calc","area_live_finished","area_liveperi_finished","area_total_finished","area_unknown","area_base","fips","num_fireplace","num_bath","num_garage","area_garage","flag_tub","type_heating","latitude","longitude","area_lot","num_pool","area_pool","pooltypeid10","pooltypeid2","pooltypeid7","zoning_landuse_county","type_zoning_landuse","zoning_property","rawcensustractandblock","region_city","region_county","region_neighbor","region_zip","num_room","type_story","num_75_bath","type_material","num_unit","area_patio","area_shed","build_year","num_story","flag_fireplace","tax_building","tax_total","tax_year","tax_land","tax_property","tax_delinquency","tax_delinquency_year","censustractandblock"
"265",10722348,-0.0672,"2016-07-21",1,NA,NA,2,2,NA,7,2,NA,NA,885,885,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34199100,-118633000,100203,1,NA,NA,NA,1,"010C",266,"LARD3",60371344.222008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1985,NA,0,87517,257436,2015,169919,3163,0,NA,60371344222008
"266",10722364,0.0109,"2016-03-09",1,NA,NA,2,2,NA,7,2,NA,NA,888,888,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34199400,-118632000,97377,NA,NA,1,NA,NA,"010C",266,"LARD3",60371344.222018,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1985,NA,0,76571,217555,2015,140984,2830.95,0,NA,60371344222018
"267",10722417,0.0119,"2016-06-09",NA,NA,NA,2,3,NA,7,2,NA,NA,1372,1372,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34200672,-118624685,8764,1,NA,NA,NA,1,"0101",261,"LARS",60371344.221012,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1956,NA,0,111483,469189,2015,357706,5917.4,0,NA,60371344221012
"268",10722564,-0.0284,"2016-01-26",NA,NA,NA,2,4,NA,7,2,NA,NA,1448,1448,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34195641,-118626421,8884,1,NA,NA,NA,1,"0101",261,"LARS",60371352.011,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1958,NA,0,110000,551000,2015,441000,6706.87,0,NA,60371352011000
"269",10722609,0.01,"2016-06-29",NA,NA,NA,3,4,NA,7,3,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34195050,-118627221,8423,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.011002,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1958,NA,0,153098,552930,2015,399832,6838.86,0,NA,60371352011002
"270",10722623,0.003,"2016-07-11",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34196442,-118626498,11743,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.011002,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1958,NA,0,150991,509743,2015,358752,6356.04,0,NA,60371352011002
"271",10722645,0.0188,"2016-11-30",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34195305,-118627854,8214,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.011003,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1958,NA,0,101201,506014,2015,404813,6270.93,0,NA,60371352011003
"272",10722653,0.2754,"2016-05-13",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34196583,-118627341,7500,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.011003,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1958,NA,0,43218,68081,2015,24863,963.93,0,NA,60371352011003
"273",10722794,-0.0315,"2016-05-20",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34193977,-118633419,7148,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.021006,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,188117,376234,2015,188117,4693.08,0,NA,60371352021006
"274",10722801,-0.0523,"2016-07-29",NA,NA,NA,2,4,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34194351,-118633419,7039,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.021006,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,43634,69111,2015,25477,975.36,0,NA,60371352021006
"275",10722916,0.0286,"2016-07-06",1,NA,NA,3,5,NA,4,3,NA,NA,2726,2726,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34200017,-118628316,7659,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.222019,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1979,NA,0,288144,622187,2015,334043,7816.63,0,NA,60371344222019
"276",10723074,0.0119,"2016-09-01",1,NA,NA,3,4,NA,4,3,NA,NA,2351,2351,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34207492,-118636300,11077,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222005,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1963,NA,0,288364,476425,2015,188061,6081.02,0,NA,60371344222005
"277",10723156,0.0218,"2016-12-06",1,NA,NA,3,3,NA,4,3,NA,NA,1970,1970,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34202005,-118633192,1490806,NA,NA,NA,NA,NA,"010C",266,"LARD6",60371344.222008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1987,NA,0,278325,458805,2015,180480,5835.38,0,NA,60371344222008
"278",10723199,-0.0356,"2016-02-03",NA,NA,NA,3,5,NA,4,3,NA,NA,2152,2152,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34204414,-118635515,10906,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.222008,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1964,NA,0,70769,92573,2015,21804,1410.67,0,NA,60371344222008
"279",10723214,0.0402,"2016-08-15",1,NA,NA,4,5,NA,1,4,NA,NA,2911,2911,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34203927,-118634284,11040,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.222008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1990,NA,0,311575,519288,2015,207713,6488.62,0,NA,60371344222008
"280",10723215,0.0276,"2016-08-01",1,NA,NA,4,5,NA,1,4,NA,NA,3795,3795,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34203806,-118634014,11042,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1990,NA,0,350791,567158,2015,216367,7080.48,0,NA,60371344222008
"281",10723233,0.0139,"2016-03-18",1,NA,NA,3,5,NA,4,3,NA,NA,2622,2622,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34204002,-118636034,17647,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.222008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1966,NA,0,152500,640000,2015,487500,8088.21,0,NA,60371344222008
"282",10723241,0.0178,"2016-03-22",1,NA,NA,3,5,NA,4,3,NA,NA,2152,2152,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34205371,-118636640,11807,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222008,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1964,NA,0,136291,560359,2015,424068,7075.29,0,NA,60371344222008
"283",10723311,-0.0683,"2016-06-28",1,NA,NA,3,5,NA,4,3,NA,NA,2610,2610,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34201308,-118636060,11061,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222009,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1966,NA,0,160174,332001,2015,171827,4337.54,0,NA,60371344222009
"284",10723315,-0.0747,"2016-03-30",1,NA,NA,3,4,NA,4,3,NA,NA,2293,2293,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34202205,-118635929,10916,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222009,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1966,NA,0,144886,428401,2015,283515,5412.81,0,NA,60371344222009
"285",10723353,0.0797,"2016-07-29",1,NA,NA,3,6,NA,4,3,NA,NA,2472,2472,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34201470,-118641120,10534,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211026,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1969,NA,0,109388,132419,2015,23031,1807.41,0,NA,60371344211026
"286",10723446,0.0139,"2016-07-26",1,NA,NA,3,5,NA,4,3,NA,NA,2470,2470,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34202456,-118640742,9042,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211007,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1971,NA,0,244508,499635,2015,255127,6254.13,0,NA,60371344211007
"287",10723474,-0.0899,"2016-10-14",1,NA,NA,3,5,NA,4,3,NA,NA,2470,2470,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34203801,-118639237,14553,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211006,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1971,NA,0,145514,348588,2015,203074,4526.51,0,NA,60371344211006
"288",10723539,0.0208,"2016-09-15",1,NA,NA,2,3,NA,4,2,NA,NA,1763,1763,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34205830,-118643509,15006,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211006,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1972,NA,0,168191,563862,2015,395671,7063,0,NA,60371344211006
"289",10723540,-0.0555,"2016-04-29",1,NA,NA,3,5,NA,4,3,NA,NA,2470,2470,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34205650,-118643634,10444,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211006,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1972,NA,0,291146,483240,2015,192094,6053.66,0,NA,60371344211006
"290",10723604,-0.0398,"2016-05-12",1,NA,NA,2,3,NA,4,2,NA,NA,1763,1763,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34203777,-118642163,10693,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1972,NA,0,188745,546587,2015,357842,6922.12,0,NA,60371344211008
"291",10723646,0.005,"2016-06-15",1,NA,NA,2,4,NA,4,2,NA,NA,1502,1502,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34201440,-118646773,8552,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211009,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1972,NA,0,120759,397715,2015,276956,4964.64,0,NA,60371344211009
"292",10723653,0.005,"2016-06-01",1,NA,NA,3,5,NA,4,3,NA,NA,2647,2647,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34201304,-118645471,27189,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211009,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1973,NA,0,164308,187743,2015,23435,2581.95,0,NA,60371344211009
"293",10723657,-0.1508,"2016-05-05",1,NA,NA,3,5,NA,4,3,NA,NA,2702,2702,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34201602,-118644553,8214,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211009,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1973,NA,0,111944,131706,2015,19762,1786.53,0,NA,60371344211009
"294",10723668,0.0373,"2016-05-10",1,NA,NA,2,3,NA,4,2,NA,NA,1816,1816,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34202334,-118646294,12304,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211011,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1974,NA,0,102261,417914,2015,315653,5337.17,0,NA,60371344211011
"295",10723684,0.044,"2016-03-10",1,NA,NA,5,5,NA,1,5,NA,NA,3120,3120,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34202494,-118646837,10004,1,NA,NA,NA,1,"010D",269,"LARE11",60371344.211011,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1998,NA,0,458600,794000,2015,335400,11120.75,0,NA,60371344211011
"296",10723793,0.004,"2016-01-22",1,NA,NA,4,5,NA,1,4,NA,NA,3096,3096,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34208919,-118653573,11320,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.242011,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1995,NA,0,370000,793000,2015,423000,9817,0,NA,60371344242011
"297",10723818,0.007,"2016-02-03",1,NA,NA,3,4,NA,4,3,NA,NA,2414,2414,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34211505,-118640026,11036,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.222002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1976,NA,0,128206,167204,2015,38998,2248.06,0,NA,60371344222002
"298",10723854,-0.002,"2016-09-30",1,NA,NA,3,5,NA,4,3,NA,NA,2504,2504,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210577,-118639971,11540,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222003,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1976,NA,0,206483,575639,2015,369156,7301.02,1,12,60371344222003
"299",10723887,0.0286,"2016-07-13",1,NA,NA,3,3,NA,4,3,NA,NA,2174,2174,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34206130,-118631572,7115,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.222005,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1977,NA,0,164900,271260,2015,106360,3468.04,0,NA,60371344222005
"300",10723954,-0.0325,"2016-06-10",1,NA,NA,2,3,NA,4,2,NA,NA,1990,1990,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34210077,-118641882,9711,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1978,NA,0,172831,650051,2015,477220,8062.23,0,NA,60371344211000
"301",10723966,0.0459,"2016-06-23",1,NA,NA,2,4,NA,4,2,NA,NA,2554,2554,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34210037,-118645021,11832,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1977,NA,0,247554,583856,2015,336302,7303.28,0,NA,60371344211000
"302",10724020,-0.001,"2016-12-20",1,NA,NA,1,3,NA,4,1,NA,NA,1990,1990,NA,NA,NA,NA,6037,NA,1,NA,NA,0,2,34208544,-118643084,11568,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211003,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1978,NA,0,129263,378270,2015,249007,4861.9,0,NA,60371344211003
"303",10724022,-0.0222,"2016-04-29",1,NA,NA,3,4,NA,4,3,NA,NA,2906,2906,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34208974,-118643188,11748,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211003,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1978,NA,0,218628,431329,2015,212701,5468.33,0,NA,60371344211003
"304",10724024,-0.0253,"2016-04-29",1,NA,NA,2,4,NA,4,2,NA,NA,2554,2554,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34209423,-118643201,11701,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211003,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1978,NA,0,192632,374943,2015,182311,4779.38,0,NA,60371344211003
"305",10724031,0.005,"2016-01-29",1,NA,NA,4,4,NA,4,4,NA,NA,3175,3175,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34209563,-118644743,11517,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211002,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1977,NA,0,424400,639211,2015,214811,8078.53,0,NA,60371344211002
"306",10724087,0.0276,"2016-09-12",1,NA,NA,3,4,NA,4,3,NA,NA,2943,2943,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210483,-118633925,11027,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.231015,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1980,NA,0,347939,753868,2015,405929,9473.07,0,NA,60371344231015
"307",10724088,-0.002,"2016-06-14",1,NA,NA,3,4,NA,4,3,NA,NA,2943,2943,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34210471,-118633620,11003,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.231015,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1980,NA,0,235203,551649,2015,316446,6935.1,0,NA,60371344231015
"308",10724098,-0.001,"2016-07-11",1,NA,NA,2,3,NA,4,2,NA,NA,1962,1962,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34209980,-118631593,8140,NA,NA,NA,NA,NA,"0100",261,"LARS",60371344.231015,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1984,NA,0,121845,609239,2015,487394,7547.4,0,NA,60371344231015
"309",10724103,-0.1497,"2016-04-29",1,NA,NA,3,3,NA,4,3,NA,NA,2403,2403,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34209636,-118632197,7501,1,NA,NA,NA,1,"0101",261,"LARS",60371344.231015,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1984,NA,0,223224,352455,2015,129231,4526.4,0,NA,60371344231015
"310",10724134,0.0325,"2016-07-06",1,NA,NA,5,5,NA,1,5,NA,NA,4354,4354,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34209171,-118651191,11219,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.242001,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1988,NA,0,382395,760163,2015,377768,9593.27,0,NA,60371344242001
"311",10724137,0.0516,"2016-08-22",1,NA,NA,5,5,NA,1,5,NA,NA,4359,4359,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34209791,-118651030,11137,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.242001,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1987,NA,0,539356,725675,2015,186319,9087.28,0,NA,60371344242001
"312",10724162,0.0208,"2016-04-20",1,NA,NA,3,4,NA,1,3,NA,NA,3585,3585,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34209345,-118651797,10652,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.242003,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1987,NA,0,389458,930288,2015,540830,11365.18,0,NA,60371344242003
"313",10724170,0.0109,"2016-08-15",1,NA,NA,3,4,NA,1,3,NA,NA,3585,3585,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34207704,-118651588,12606,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.242,12447,3101,268588,96339,0,NA,NA,NA,1,NA,NA,1987,NA,0,428276,742883,2015,314607,9293.35,0,NA,60371344242000
"314",10724265,-0.009,"2016-04-12",1,NA,NA,4,4,NA,1,4,NA,NA,2388,2388,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34205745,-118631676,5564,NA,NA,NA,NA,NA,"0100",261,"LAR1",60371344.222011,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1989,NA,0,310000,676000,2015,366000,8217.82,0,NA,60371344222011
"315",10724374,0.003,"2016-02-08",1,NA,NA,5,5,NA,10,5,NA,NA,3393,3393,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34207044,-118647027,12874,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211014,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1994,NA,0,410205,660367,2015,250162,8276.31,0,NA,60371344211014
"316",10724384,0.0825,"2016-09-20",1,NA,NA,5,5,NA,10,5,NA,NA,3082,3082,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34206788,-118648997,9865,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211022,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1996,NA,0,645953,1096478,2015,450525,13617.28,0,NA,60371344211022
"317",10724386,0.088,"2016-09-02",1,NA,NA,5,5,NA,10,5,NA,NA,3841,3841,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34206769,-118649452,11610,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211022,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1997,NA,0,531587,762357,2015,230770,9627.61,0,NA,60371344211022
"318",10724389,0.2351,"2016-09-22",1,NA,NA,5,5,NA,10,5,NA,NA,3082,3082,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34205754,-118648763,8154,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211013,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1995,NA,0,370000,889000,2015,519000,12524.37,1,8,60371344211013
"319",10724425,0.001,"2016-02-11",1,NA,NA,5,5,NA,10,5,NA,NA,4100,4100,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34204135,-118650269,16609,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211023,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1998,NA,0,477000,1185000,2015,708000,14638.19,0,NA,60371344211023
"320",10724427,-0.0877,"2016-03-14",1,NA,NA,5,5,NA,10,5,NA,NA,3372,3372,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34204269,-118650844,14232,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.211023,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1992,NA,0,553000,1065000,2015,512000,13034.24,0,NA,60371344211023
"321",10724440,0.0383,"2016-08-03",1,NA,NA,5,5,NA,10,5,NA,NA,3393,3393,NA,NA,NA,NA,6037,NA,5,NA,NA,0,2,34205999,-118649388,8957,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211023,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1996,NA,0,398819,583521,2015,184702,7326.26,0,NA,60371344211023
"322",10724452,0.003,"2016-08-26",1,NA,NA,4,4,NA,1,4,NA,NA,2895,2895,NA,NA,NA,NA,6037,NA,4,NA,NA,0,2,34203113,-118648754,13976,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211013,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1997,NA,0,275674,496346,2015,220672,6295.97,0,NA,60371344211013
"323",10724496,0.0478,"2016-05-12",NA,NA,NA,0,0,NA,NA,NA,NA,NA,3000,3000,NA,NA,NA,NA,6037,NA,NA,NA,NA,0,NA,34203877,-118646824,11646,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.211012,12447,3101,268588,96342,0,NA,NA,NA,NA,NA,NA,NA,NA,0,491674,819453,2015,327779,10280.44,0,NA,60371344211012
"324",10724616,-0.2332,"2016-12-29",NA,NA,NA,2,4,NA,7,2,NA,NA,1300,1300,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34194863,-118638923,8034,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.02101,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,38735,62785,2015,24050,894.2,0,NA,60371352021010
"325",10724626,-0.0555,"2016-01-14",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34193340,-118638273,7764,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.021,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,136957,333620,2015,196663,6162.36,0,NA,60371352021000
"326",10724651,0.001,"2016-06-28",NA,NA,NA,2,3,NA,7,2,NA,NA,2101,2101,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34196359,-118635704,7546,1,NA,NA,NA,1,"0101",261,"LARS",60371352.021,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,250209,502057,2015,251848,6239.83,0,NA,60371352021000
"327",10724672,-0.0346,"2016-04-27",1,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34196022,-118634880,8113,1,NA,NA,NA,1,"0101",261,"LARS",60371352.021001,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,194074,470293,2015,276219,5920.05,0,NA,60371352021001
"328",10724690,-0.0101,"2016-04-21",NA,NA,NA,2,4,NA,7,2,NA,NA,1785,1785,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34194279,-118637707,7927,1,NA,NA,NA,1,"0101",261,"LARS",60371352.021001,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,119400,597000,2015,477600,8002.44,0,NA,60371352021001
"329",10724776,0.1363,"2016-04-13",NA,NA,NA,3,4,NA,4,3,NA,NA,1906,1906,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34193679,-118635681,7759,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.021004,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,136711,238586,2015,101875,3132.12,0,NA,60371352021004
"330",10724784,-0.0284,"2016-08-03",NA,NA,NA,2,3,NA,7,2,NA,NA,1570,1570,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34193972,-118634042,7213,NA,NA,NA,NA,NA,"0100",261,"LARS",60371352.021004,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1959,NA,0,54981,79031,2015,24050,1095.23,0,NA,60371352021004
"331",10724804,-0.0151,"2016-08-24",NA,NA,NA,3,4,NA,4,3,NA,NA,1675,1675,NA,NA,NA,NA,6037,NA,3,NA,NA,0,2,34198865,-118633766,13362,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.222008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1961,NA,0,142727,237872,2015,95145,3103.07,0,NA,60371344222008
"332",10724828,-0.007,"2016-02-23",1,NA,NA,2,3,NA,4,2,NA,NA,1613,1613,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34198160,-118637315,12460,NA,NA,NA,NA,NA,"0100",261,"LARE11",60371344.222008,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1964,NA,0,112000,557000,2015,445000,7422.74,0,NA,60371344222008
"333",10724871,0,"2016-04-08",1,NA,NA,2,3,NA,4,2,NA,NA,1600,1600,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34198408,-118635375,12136,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222021,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1961,NA,0,122800,615000,2015,492200,7410.34,0,NA,60371344222021
"334",10724883,0.0266,"2016-01-27",NA,NA,NA,2,4,NA,4,2,NA,NA,1600,1600,NA,NA,NA,NA,6037,NA,2,NA,NA,0,2,34198436,-118634741,12301,1,NA,NA,NA,1,"0101",261,"LARE11",60371344.222021,12447,3101,268588,96342,0,NA,NA,NA,1,NA,NA,1961,NA,0,180537,343522,2015,162985,4351.84,0,NA,60371344222021
